id_event,adsress,date
2609,"Haverhill, MA, USA",2016-05-14 00:00:00+00:00
2610,"Manchester-by-the-Sea, MA 01944, USA",2016-05-13 00:00:00+00:00
2611,"Harpers Ferry, WV 25425, USA",2016-05-13 00:00:00+00:00
2612,"Manchester, NH, USA",2014-05-12 00:00:00+00:00
2613,"Detroit, MI, USA",2016-05-10 00:00:00+00:00
2614,"North Philadelphia, Philadelphia, PA, USA",2016-05-05 00:00:00+00:00
2615,"Lebanon, PA, USA",2016-05-06 00:00:00+00:00
2616,"Cherry Hill, NJ, USA",2016-02-28 00:00:00+00:00
2617,"Chicago, IL, USA",2017-02-01 00:00:00+00:00
2618,"Charlotte, NC, USA",2017-01-27 00:00:00+00:00
2619,"Southfield, MI, USA",2017-01-30 00:00:00+00:00
2620,"North Philadelphia, Philadelphia, PA, USA",2016-11-01 00:00:00+00:00
2621,"Deptford Township, NJ, USA",2017-08-05 00:00:00+00:00
2622,"Riverside, NJ 08075, USA",2016-04-23 00:00:00+00:00
2623,"Tioga, PA 16946, USA",2016-04-20 00:00:00+00:00
2624,"Trenton, NJ, USA",2016-05-03 00:00:00+00:00
2625,"Aurora, CO, USA",2016-04-30 00:00:00+00:00
2626,"North Wales, PA 19454, USA",2016-04-28 00:00:00+00:00
2627,"Point Breeze, Pittsburgh, PA, USA",2016-04-29 00:00:00+00:00
2628,"Germantown, Philadelphia, PA, USA",2017-07-31 00:00:00+00:00
2629,"Logan/ Ogontz/ Fern Rock, Philadelphia, PA, USA",2016-04-09 00:00:00+00:00
2630,"Ladysmith, WI 54848, USA",2016-10-29 00:00:00+00:00
2631,"West Philadelphia, Philadelphia, PA, USA",2016-04-14 00:00:00+00:00
2632,"Detroit St, Denver, CO 80206, USA",2016-04-16 00:00:00+00:00
2633,"Fairfield, CA, USA",2016-04-06 00:00:00+00:00
2634,"Flint, MI, USA",2016-04-19 00:00:00+00:00
2635,"Mayfair, Philadelphia, PA 19136, USA",2016-04-25 00:00:00+00:00
2636,"Vineland, NJ, USA",2016-04-16 00:00:00+00:00
2637,"East Germantown, Philadelphia, PA, USA",2016-04-18 00:00:00+00:00
2638,"Kensington, Philadelphia, PA, USA",2016-04-16 00:00:00+00:00
2639,"Ogontz Ave, Philadelphia, PA, USA",2016-04-24 00:00:00+00:00
2640,"Philadelphia, PA, USA",2016-04-24 00:00:00+00:00
2641,"Antigo, WI 54409, USA",2016-04-24 00:00:00+00:00
2642,"San Jose, CA, USA",2016-04-23 00:00:00+00:00
2643,"North Philadelphia, Philadelphia, PA, USA",2016-04-23 00:00:00+00:00
2644,"Temple Hills, MD, USA",2016-04-17 00:00:00+00:00
2645,"Norfolk, VA, USA",2016-04-12 00:00:00+00:00
2646,"Denver, CO, USA",2016-04-23 00:00:00+00:00
2647,"980 Miners Rd, St Joseph, MI 49085, USA",2016-04-18 00:00:00+00:00
2648,"East Kensington, Philadelphia, PA, USA",2016-04-16 00:00:00+00:00
2649,"Townsend, DE 19734, USA",2016-04-21 00:00:00+00:00
2650,"Philadelphia, PA, USA",2016-04-08 00:00:00+00:00
2651,"Wynnefield, Philadelphia, PA 19131, USA",2016-04-07 00:00:00+00:00
2652,"Stockton, CA, USA",2012-07-05 00:00:00+00:00
2653,"Camden, NJ, USA",2016-04-14 00:00:00+00:00
2654,"Juniata Park/ Feltonville, Philadelphia, PA, USA",2016-04-12 00:00:00+00:00
2655,"Overbrook, Philadelphia, PA, USA",2016-04-11 00:00:00+00:00
2656,"217 N 5th St, Camden, NJ 08102, USA",2016-04-10 00:00:00+00:00
2657,"Livonia, MI, USA",2016-04-09 00:00:00+00:00
2658,"Newark, NJ, USA",2017-01-26 00:00:00+00:00
2659,"East Harlem, New York, NY, USA",2016-04-02 00:00:00+00:00
2660,"Harlem, New York, NY, USA",2016-04-04 00:00:00+00:00
2661,"Melrose, NY 12121, USA",2016-04-03 00:00:00+00:00
2662,"Tucson, AZ, USA",2016-04-05 00:00:00+00:00
2663,"Buena Park, Chicago, IL 60613, USA",2016-11-13 00:00:00+00:00
2664,"Albany Park, Chicago, IL, USA",2016-04-05 00:00:00+00:00
2665,"Back of the Yards, Chicago, IL 60609, USA",2016-04-03 00:00:00+00:00
2666,"Chicago Lawn, Chicago, IL, USA",2016-04-01 00:00:00+00:00
2667,"Woodlawn, IL 62898, USA",2016-03-31 00:00:00+00:00
2668,"Wicker Park, Chicago, IL, USA",2016-03-30 00:00:00+00:00
2669,"Little Village, Chicago, IL, USA",2016-03-31 00:00:00+00:00
2670,"Kenwood, Chicago, IL, USA",2016-03-30 00:00:00+00:00
2671,"West Pullman, Chicago, IL, USA",2016-04-03 00:00:00+00:00
2672,"North Lawndale, Chicago, IL, USA",2016-03-29 00:00:00+00:00
2673,"Grand Boulevard, Chicago, IL, USA",2016-03-30 00:00:00+00:00
2674,"East Garfield Park, Chicago, IL, USA",2016-04-02 00:00:00+00:00
2675,"Roseland, Chicago, IL, USA",2016-03-30 00:00:00+00:00
2676,"Denver, CO, USA",2016-04-02 00:00:00+00:00
2677,"Portage, PA, USA",2016-04-04 00:00:00+00:00
2678,"West St, Savannah, GA 31415, USA",2016-03-30 00:00:00+00:00
2679,"321 Hamric Dr W, Oxford, AL 36203, USA",2011-04-03 00:00:00+00:00
2680,"Detroit, MI, USA",2016-03-30 00:00:00+00:00
2681,"Irondale, AL, USA",2016-04-02 00:00:00+00:00
2682,"North Dr, Buffalo, NY 14216, USA",2016-03-30 00:00:00+00:00
2683,"St. Augustine, FL, USA",2016-04-04 00:00:00+00:00
2684,"10557 Juniper Ave # 0, Fontana, CA 92337, USA",2016-04-04 00:00:00+00:00
2685,"Carbondale, PA 18407, USA",2016-02-04 00:00:00+00:00
2686,"Camden, NJ, USA",2016-03-21 00:00:00+00:00
2687,"Detroit, MI, USA",2016-03-20 00:00:00+00:00
2688,"Philadelphia, PA, USA",2016-03-17 00:00:00+00:00
2689,"Wilkinsburg, PA, USA",2016-03-09 00:00:00+00:00
2690,"Willingboro, NJ, USA",2016-03-14 00:00:00+00:00
2691,"Fair Hill, MD 21921, USA",2015-01-03 00:00:00+00:00
2692,"Sharon, PA, USA",2016-03-12 00:00:00+00:00
2693,"West Oakland, Oakland, CA, USA",2016-03-11 00:00:00+00:00
2694,"Fairhill, Philadelphia, PA, USA",2016-01-03 00:00:00+00:00
2695,"Lindenwold, NJ, USA",2011-12-09 00:00:00+00:00
2696,"Powelton Ave, Philadelphia, PA 19104, USA",2016-03-09 00:00:00+00:00
2697,"Gresham, OR, USA",2016-02-07 00:00:00+00:00
2698,"Stamford, CT, USA",1989-01-29 00:00:00+00:00
2699,"Dunkirk, NY 14048, USA",2016-03-31 00:00:00+00:00
2700,"New York, NY, USA",2016-03-31 00:00:00+00:00
2701,"Dover, DE, USA",2016-03-31 00:00:00+00:00
2702,"Milford, PA 18337, USA",2016-03-29 00:00:00+00:00
2703,"West Philadelphia, Philadelphia, PA, USA",2016-03-29 00:00:00+00:00
2704,"Wilmington, DE, USA",2016-03-23 00:00:00+00:00
2705,"Grays Ferry, Philadelphia, PA, USA",2015-10-06 00:00:00+00:00
2706,"Germantown, Philadelphia, PA, USA",2016-03-24 00:00:00+00:00
2707,"Philadelphia, PA, USA",2016-03-06 00:00:00+00:00
2708,"Hunting Park, Philadelphia, PA 19140, USA",2016-03-24 00:00:00+00:00
2709,"Summerdale, AL, USA",2016-03-22 00:00:00+00:00
2710,"Rahway, NJ 07065, USA",2016-02-26 00:00:00+00:00
2711,"Commerce City, CO, USA",2016-02-26 00:00:00+00:00
2712,"Merchantville, NJ 08109, USA",2016-02-22 00:00:00+00:00
2713,"Grays Ferry, Philadelphia, PA, USA",2016-02-06 00:00:00+00:00
2714,"Belfair, WA 98528, USA",2016-02-25 00:00:00+00:00
2715,"Chester, PA, USA",2016-02-24 00:00:00+00:00
2716,"Tioga, PA 16946, USA",2016-03-06 00:00:00+00:00
2717,"Chelsea, MA 02150, USA",2016-03-05 00:00:00+00:00
2718,"Kentwood, MI, USA",2016-02-20 00:00:00+00:00
2719,"Crescentville, Philadelphia, PA 19120, USA",2014-04-07 00:00:00+00:00
2720,"Queen Village, Philadelphia, PA 19147, USA",2016-02-29 00:00:00+00:00
2721,"Manassas, VA, USA",2016-02-29 00:00:00+00:00
2722,"Wilmington, DE, USA",2016-02-19 00:00:00+00:00
2723,"Val Verde, CA 91384, USA",2016-02-12 00:00:00+00:00
2724,"San Jose, Walsenburg, CO 81089, USA",2016-02-13 00:00:00+00:00
2725,"West Philadelphia, Philadelphia, PA, USA",2016-02-17 00:00:00+00:00
2726,"Gunnison, CO 81230, USA",2016-02-17 00:00:00+00:00
2727,"Newport News, VA, USA",2016-02-17 00:00:00+00:00
2728,"Williamsport, PA, USA",2014-12-14 00:00:00+00:00
2729,"Center City, Philadelphia, PA, USA",2016-02-15 00:00:00+00:00
2730,"Fultondale, AL, USA",2016-02-13 00:00:00+00:00
2731,"Springfield, MA, USA",2016-02-12 00:00:00+00:00
2732,"Hollywood, Los Angeles, CA, USA",2016-02-12 00:00:00+00:00
2733,"866 Hamilton Ave, Waterbury, CT 06706, USA",2016-02-13 00:00:00+00:00
2734,"Evansville, IN, USA",2016-02-14 00:00:00+00:00
2735,"Eagle Grove, IA 50533, USA",2016-02-14 00:00:00+00:00
2736,"Springfield, MI, USA",2016-02-11 00:00:00+00:00
2737,"Norfolk, VA, USA",2016-02-13 00:00:00+00:00
2738,"Denver, CO, USA",2016-02-20 00:00:00+00:00
2739,"Yorba Linda, CA, USA",2016-02-14 00:00:00+00:00
2740,"Martins Ferry, OH 43935, USA",2015-11-10 00:00:00+00:00
2741,"Philadelphia, PA, USA",2017-08-27 00:00:00+00:00
2742,"Stratford, NJ 08084, USA",2017-08-27 00:00:00+00:00
2743,"Oakland Rd, Eastridge, Cape Town, 7785, South Africa",2014-10-19 00:00:00+00:00
2744,"West Philadelphia, Philadelphia, PA, USA",2017-08-19 00:00:00+00:00
2745,"Compton, CA, USA",2003-11-01 00:00:00+00:00
2746,"Hamilton, PA 15744, USA",2013-05-06 00:00:00+00:00
2747,"North Hollywood, Los Angeles, CA, USA",2016-02-08 00:00:00+00:00
2748,"1397 LA-662, Morgan City, LA 70380, USA",2016-02-10 00:00:00+00:00
2749,"Richmond, VA, USA",2016-02-09 00:00:00+00:00
2750,"Georgetown, DE 19947, USA",2017-08-29 00:00:00+00:00
2751,"Compton Ct, Millstone, NJ 08535, USA",2016-02-09 00:00:00+00:00
2752,"Falcon Mesa, TX 78076, USA",2016-01-18 00:00:00+00:00
2753,"West Hartford, CT, USA",2014-04-09 00:00:00+00:00
2754,"Eldorado Springs, CO, USA",2015-04-09 00:00:00+00:00
2755,"Sioux City, IA, USA",2016-02-08 00:00:00+00:00
2756,"Bradley Beach, NJ, USA",2016-02-08 00:00:00+00:00
2757,"Abilene, TX, USA",2016-02-08 00:00:00+00:00
2758,"Jeffersontown, KY, USA",2015-10-20 00:00:00+00:00
2759,"Southaven, MS, USA",2016-02-08 00:00:00+00:00
2760,"Compton Ave, Keansburg, NJ 07734, USA",2016-02-02 00:00:00+00:00
2761,"Turtle Creek, PA, USA",2016-02-08 00:00:00+00:00
2762,"Pineville, PA 18938, USA",2016-02-08 00:00:00+00:00
2763,"Kodiak, AK, USA",2016-02-07 00:00:00+00:00
2764,"New Castle, PA, USA",2016-02-08 00:00:00+00:00
2765,"McAlester, OK 74501, USA",2016-02-08 00:00:00+00:00
2766,"Newark, NJ, USA",2016-01-04 00:00:00+00:00
2767,"Sarasota, FL, USA",2016-02-08 00:00:00+00:00
2768,"Horntown, VA 23395, USA",2016-02-04 00:00:00+00:00
2769,"132 W 45th St, New York, NY 10036, USA",2016-02-08 00:00:00+00:00
2770,"Austin, TX, USA",2016-02-08 00:00:00+00:00
2771,"Buffalo, NY, USA",2016-02-08 00:00:00+00:00
2772,"Wayne, NJ 07470, USA",2014-05-01 00:00:00+00:00
2773,"Lemington Ave, Pittsburgh, PA, USA",2016-02-08 00:00:00+00:00
2774,"Uvalde, TX 78801, USA",2016-02-07 00:00:00+00:00
2775,"Oakwood, Los Angeles, CA 90004, USA",2016-02-08 00:00:00+00:00
2776,"Augusta Way, Dover, NH 03820, USA",2016-02-08 00:00:00+00:00
2777,"Ashford, WI 53010, USA",2016-02-07 00:00:00+00:00
2778,"Manitowoc, WI 54220, USA",2016-02-05 00:00:00+00:00
2779,"New Castle, DE 19720, USA",2016-02-07 00:00:00+00:00
2780,"Enderlin, ND 58027, USA",2016-02-07 00:00:00+00:00
2781,"Forney, TX 75126, USA",2016-02-06 00:00:00+00:00
2782,"Malakoff, TX, USA",2016-02-07 00:00:00+00:00
2783,"Wilmington, DE, USA",2016-02-07 00:00:00+00:00
2784,"Oakland, CA, USA",2016-01-09 00:00:00+00:00
2785,"Sandersville, GA, USA",2016-02-07 00:00:00+00:00
2786,"636 South Ave, Grand Junction, CO 81501, USA",2016-02-07 00:00:00+00:00
2787,"Daly City, CA, USA",2016-02-07 00:00:00+00:00
2788,"Hilton Head Island, SC, USA",2016-02-07 00:00:00+00:00
2789,"Chester, PA, USA",2016-02-07 00:00:00+00:00
2790,"Clear Brook, VA 22624, USA",2016-02-07 00:00:00+00:00
2791,"2894 Putting Green Cove, Memphis, TN 38115, USA",2016-02-07 00:00:00+00:00
2792,"Bowling Green, KY, USA",2016-02-07 00:00:00+00:00
2793,"Charter Twp of Clinton, MI, USA",2016-01-31 00:00:00+00:00
2794,"Lithonia, GA 30058, USA",2016-02-07 00:00:00+00:00
2795,"Grand Junction, CO, USA",2016-02-07 00:00:00+00:00
2796,"Topeka, KS, USA",2016-07-17 00:00:00+00:00
2797,"Jeffersontown, KY, USA",2016-02-07 00:00:00+00:00
2798,"Burbank, CA, USA",2016-02-07 00:00:00+00:00
2799,"Walnut Grove, CA, USA",2016-02-07 00:00:00+00:00
2800,"Lincoln-Lemington-Belmar, Pittsburgh, PA, USA",2016-02-07 00:00:00+00:00
2801,"Greensboro, NC, USA",2016-02-07 00:00:00+00:00
2802,"Austin, AR 72007, USA",2016-02-07 00:00:00+00:00
2803,"Green Bay, WI, USA",2016-02-07 00:00:00+00:00
2804,"Henderson, NC, USA",2016-02-07 00:00:00+00:00
2805,"Waunakee, WI 53597, USA",2016-02-07 00:00:00+00:00
2806,"Murfreesboro, TN, USA",2016-02-07 00:00:00+00:00
2807,"Taylor, TX 76574, USA",2016-02-06 00:00:00+00:00
2808,"San Pablo, CA, USA",2017-01-16 00:00:00+00:00
2809,"Saco, ME, USA",2014-12-18 00:00:00+00:00
2810,"Topeka, KS, USA",2016-02-07 00:00:00+00:00
2811,"Eastridge St, Springfield, OH 45503, USA",2016-02-06 00:00:00+00:00
2812,"Marin City, CA 94965, USA",2016-02-06 00:00:00+00:00
2813,"Lafayette, LA, USA",2016-02-07 00:00:00+00:00
2814,"Fairfield, PA 17320, USA",2016-07-22 00:00:00+00:00
2815,"Charlotte, NC, USA",2016-02-07 00:00:00+00:00
2816,"Suffolk, VA, USA",2015-12-28 00:00:00+00:00
2817,"Boyle Cres, Belhar 23, Cape Town, 7493, South Africa",2016-02-06 00:00:00+00:00
2818,"Harlem, New York, NY, USA",2016-02-06 00:00:00+00:00
2819,"Birmingham, AL 35203, USA",2016-02-03 00:00:00+00:00
2820,"Unclear, Cape Town, 7530, South Africa",2017-07-29 00:00:00+00:00
2821,"Sparta, WI 54656, USA",2016-02-06 00:00:00+00:00
2822,"Willowbrook, CA, USA",2016-02-06 00:00:00+00:00
2823,"Cordell Ln, Monroe, LA 71202, USA",2016-02-06 00:00:00+00:00
2824,"617 N 3rd St #8, Baton Rouge, LA 70802, USA",2016-02-06 00:00:00+00:00
2825,"Rockland, ME, USA",2016-02-06 00:00:00+00:00
2826,"Nashville, TN, USA",2016-02-06 00:00:00+00:00
2827,"Fells Point, Baltimore, MD, USA",2016-02-06 00:00:00+00:00
2828,"Wilkinsburg, PA, USA",2016-02-06 00:00:00+00:00
2829,"Murfreesboro, AR 71958, USA",2016-02-06 00:00:00+00:00
2830,"Antioch, TX 75448, USA",2016-02-05 00:00:00+00:00
2831,"Columbia, MO, USA",2016-02-05 00:00:00+00:00
2832,"Creighton, NE 68729, USA",2016-02-05 00:00:00+00:00
2833,"Clermont, FL, USA",2016-02-05 00:00:00+00:00
2834,"Bolingbrook, IL, USA",2016-02-05 00:00:00+00:00
2835,"Lubbock, TX, USA",2016-02-05 00:00:00+00:00
2836,"San Marcos, TX, USA",2016-02-05 00:00:00+00:00
2837,"Apopka, FL, USA",2016-02-05 00:00:00+00:00
2838,"Oakboro, NC, USA",2016-02-05 00:00:00+00:00
2839,"Philadelphia, PA, USA",2017-09-08 00:00:00+00:00
2840,"Earlimart, CA 93219, USA",2016-02-05 00:00:00+00:00
2841,"Macungie, PA 18062, USA",2016-02-05 00:00:00+00:00
2842,"Manchester Township, NJ, USA",2016-02-05 00:00:00+00:00
2843,"Savannah, GA, USA",2016-02-04 00:00:00+00:00
2844,"Lake View, Chicago, IL, USA",2016-02-04 00:00:00+00:00
2845,"Oxnard, CA, USA",2016-02-04 00:00:00+00:00
2846,"Boulder, CO, USA",2016-02-04 00:00:00+00:00
2847,"Suisun City, CA, USA",2012-03-21 00:00:00+00:00
2848,"Farmington, PA 15437, USA",2016-02-04 00:00:00+00:00
2849,"New York, NY, USA",2016-02-04 00:00:00+00:00
2850,"Omaha, NE, USA",2016-02-04 00:00:00+00:00
2851,"High Point, NC, USA",2016-01-16 00:00:00+00:00
2852,"Tucson, AZ, USA",2016-02-05 00:00:00+00:00
2853,"Upper Darby, PA, USA",2016-02-04 00:00:00+00:00
2854,"Hopkins, MN, USA",2016-02-04 00:00:00+00:00
2855,"Covington, KY, USA",2016-02-02 00:00:00+00:00
2856,"Henderson, NV, USA",2016-02-04 00:00:00+00:00
2857,"Perry, OH 44081, USA",2016-02-04 00:00:00+00:00
2858,"Kershaw, SC 29067, USA",2016-01-13 00:00:00+00:00
2859,"Oklahoma City, OK, USA",2016-02-03 00:00:00+00:00
2860,"Jonesboro, GA, USA",2016-02-03 00:00:00+00:00
2861,"Trenton, NJ, USA",2016-02-03 00:00:00+00:00
2862,"Philadelphia, PA, USA",2016-02-03 00:00:00+00:00
2863,"Chicago, IL, USA",2016-02-03 00:00:00+00:00
2864,"Columbia, SC, USA",2016-02-03 00:00:00+00:00
2865,"Grand Haven, MI 49417, USA",2016-02-02 00:00:00+00:00
2866,"Chesterfield, VA 23832, USA",2016-02-03 00:00:00+00:00
2867,"20 Whelden Ave, East Providence, RI 02914, USA",2016-02-03 00:00:00+00:00
2868,"Kingsport, TN, USA",2016-02-03 00:00:00+00:00
2869,"Hampton, VA, USA",2016-01-29 00:00:00+00:00
2870,"White Pines Forest State Park, 6712 W Pines Rd # 2, Mt Morris, IL 61054, USA",2015-10-03 00:00:00+00:00
2871,"Beloit, OH, USA",2016-02-03 00:00:00+00:00
2872,"Florence, AL, USA",2016-02-03 00:00:00+00:00
2873,"Detroit, MI, USA",2016-02-03 00:00:00+00:00
2874,"Pomona, CA, USA",2016-02-03 00:00:00+00:00
2875,"Mt Vernon, OH 43050, USA",2016-02-01 00:00:00+00:00
2876,"Fairbanks, AK, USA",2016-02-01 00:00:00+00:00
2877,"La Center, KY 42056, USA",2016-02-01 00:00:00+00:00
2878,"Wooster, OH 44691, USA",2015-08-05 00:00:00+00:00
2879,"Millersburg, PA 17061, USA",2016-02-01 00:00:00+00:00
2880,"Wilkes-Barre, PA, USA",2016-01-31 00:00:00+00:00
2881,"Walnut Creek, CA, USA",2016-02-02 00:00:00+00:00
2882,"Okmulgee, OK 74447, USA",2016-02-02 00:00:00+00:00
2883,"Clarksville, IN, USA",2016-02-03 00:00:00+00:00
2884,"Waukee, IA, USA",2016-02-02 00:00:00+00:00
2885,"10 N Tucker Blvd, St. Louis, MO 63101, USA",2016-02-02 00:00:00+00:00
2886,"South Hero, VT 05486, USA",2016-02-02 00:00:00+00:00
2887,"Cordele, GA 31015, USA",2016-02-02 00:00:00+00:00
2888,"Fort Pierce, FL, USA",2016-02-02 00:00:00+00:00
2889,"Red Springs, NC 28377, USA",2016-02-02 00:00:00+00:00
2890,"Pittsburgh, PA, USA",2016-02-02 00:00:00+00:00
2891,"Jacksonville, FL, USA",2016-02-02 00:00:00+00:00
2892,"Orting, WA 98360, USA",2016-02-02 00:00:00+00:00
2893,"Brookline, Pittsburgh, PA, USA",2016-01-27 00:00:00+00:00
2894,"Oneida, NY, USA",2016-02-01 00:00:00+00:00
2895,"Fort Washington, MD, USA",2016-02-01 00:00:00+00:00
2896,"Lancaster, KY 40444, USA",2016-02-01 00:00:00+00:00
2897,"McKeesport, PA, USA",2016-02-01 00:00:00+00:00
2898,"Lake Worth, FL, USA",2016-01-31 00:00:00+00:00
2899,"El Mirage, AZ, USA",2016-01-31 00:00:00+00:00
2900,"Timmonsville, SC 29161, USA",2016-01-31 00:00:00+00:00
2901,"Effingham, SC 29541, USA",2016-01-26 00:00:00+00:00
2902,"1415 N 9th St, Fort Smith, AR 72901, USA",2016-01-31 00:00:00+00:00
2903,"Bethlehem, PA, USA",2016-01-30 00:00:00+00:00
2904,"South Philadelphia, Philadelphia, PA, USA",2017-01-15 00:00:00+00:00
2905,"Cicero, IL, USA",2016-01-31 00:00:00+00:00
2906,"Franklin, IN 46131, USA",2016-01-31 00:00:00+00:00
2907,"Pontiac, MI, USA",2016-01-31 00:00:00+00:00
2908,"Laurinburg, NC 28352, USA",2016-01-30 00:00:00+00:00
2909,"Staunton, IN, USA",2016-01-30 00:00:00+00:00
2910,"Cherryville, NC 28021, USA",2016-01-31 00:00:00+00:00
2911,"Anchorage, AK, USA",2016-01-31 00:00:00+00:00
2912,"Little Rock, AR, USA",2016-01-31 00:00:00+00:00
2913,"St Peters, MO, USA",2016-01-31 00:00:00+00:00
2914,"Jamestown, NY 14701, USA",2016-01-31 00:00:00+00:00
2915,"Lamont, CA, USA",2016-01-30 00:00:00+00:00
2916,"Wasilla, AK 99654, USA",2016-01-31 00:00:00+00:00
2917,"Rosedale, MD, USA",2016-01-31 00:00:00+00:00
2918,"Roselawn, Cincinnati, OH, USA",2015-04-12 00:00:00+00:00
2919,"Morristown, TN, USA",2016-01-29 00:00:00+00:00
2920,"Hacienda Heights, CA, USA",2016-01-29 00:00:00+00:00
2921,"Erie, PA, USA",2016-01-29 00:00:00+00:00
2922,"Albuquerque, NM, USA",2016-01-29 00:00:00+00:00
2923,"Hermitage, PA, USA",2016-01-30 00:00:00+00:00
2924,"Norview, Norfolk, VA 23513, USA",2016-01-30 00:00:00+00:00
2925,"Montgomery, AL, USA",2016-01-30 00:00:00+00:00
2926,"Bridgeport, CT, USA",2016-01-30 00:00:00+00:00
2927,"Anderson, SC, USA",2016-01-29 00:00:00+00:00
2928,"DeWitt, AR 72042, USA",2016-01-29 00:00:00+00:00
2929,"Norfolk, VA, USA",2016-01-29 00:00:00+00:00
2930,"Antioch, Nashville, TN 37013, USA",2016-01-29 00:00:00+00:00
2931,"Blue Island, IL, USA",2016-01-29 00:00:00+00:00
2932,"Aurora, OH 44202, USA",2016-01-29 00:00:00+00:00
2933,"Columbus, OH, USA",2016-01-29 00:00:00+00:00
2934,"Topeka, KS, USA",2016-01-27 00:00:00+00:00
2935,"Center Point, AL 35215, USA",2016-01-28 00:00:00+00:00
2936,"Brownsville, TX, USA",2016-01-28 00:00:00+00:00
2937,"New York, NY, USA",2016-01-21 00:00:00+00:00
2938,"Fort Worth, TX, USA",2016-01-28 00:00:00+00:00
2939,"DeWitt, IA 52742, USA",2016-01-28 00:00:00+00:00
2940,"Lynn, MA, USA",2016-01-28 00:00:00+00:00
2941,"South Lake Tahoe, CA 96150, USA",2016-01-29 00:00:00+00:00
2942,"Wichita, KS, USA",2015-12-04 00:00:00+00:00
2943,"Gaylesville, AL 35973, USA",2016-01-29 00:00:00+00:00
2944,"Tacoma, WA, USA",2016-01-28 00:00:00+00:00
2945,"Cherry Hill, NJ, USA",2017-01-15 00:00:00+00:00
2946,"David Lawrence St, Forest Glade, Cape Town, 7100, South Africa",2016-01-28 00:00:00+00:00
2947,"Jersey City, NJ, USA",2016-01-28 00:00:00+00:00
2948,"Bay Minette, AL 36507, USA",2016-01-28 00:00:00+00:00
2949,"Manchester, NH, USA",2016-01-27 00:00:00+00:00
2950,"Thorn, MS 38851, USA",2016-01-27 00:00:00+00:00
2951,"Chesapeake, VA, USA",2016-01-27 00:00:00+00:00
2952,"Davis Creek, WV 25314, USA",2016-01-27 00:00:00+00:00
2953,"Oxon Hill, MD, USA",2016-01-27 00:00:00+00:00
2954,"Homestead, FL, USA",2016-01-27 00:00:00+00:00
2955,"Jessieville, AR, USA",2016-01-27 00:00:00+00:00
2956,"Iroquois Park, 2120 Rundill Rd, Louisville, KY 40214, USA",2016-01-27 00:00:00+00:00
2957,"Westlake Village, CA, USA",2016-01-17 00:00:00+00:00
2958,"Huntsville, AL, USA",2016-01-27 00:00:00+00:00
2959,"Charleston, WV, USA",2016-01-27 00:00:00+00:00
2960,"Oakdale, MN 55128, USA",2016-01-27 00:00:00+00:00
2961,"Richmond, TX, USA",2016-01-27 00:00:00+00:00
2962,"Charlotte, NC, USA",2016-01-27 00:00:00+00:00
2963,"Louisville, KY, USA",2016-01-27 00:00:00+00:00
2964,"Algiers, New Orleans, LA, USA",2016-01-26 00:00:00+00:00
2965,"Elkhart, IN, USA",2016-01-27 00:00:00+00:00
2966,"New Orleans, LA, USA",2016-01-26 00:00:00+00:00
2967,"Prattville, AL, USA",2016-01-26 00:00:00+00:00
2968,"Springfield, MA, USA",2016-01-26 00:00:00+00:00
2969,"Columbia Heights, MN 55421, USA",2016-01-26 00:00:00+00:00
2970,"New Castle, DE 19720, USA",2016-01-26 00:00:00+00:00
2971,"Mountain Pine, AR, USA",2016-01-26 00:00:00+00:00
2972,"Renton, WA, USA",2016-01-25 00:00:00+00:00
2973,"Pontiac, MI, USA",2016-01-10 00:00:00+00:00
2974,"Marion, IL, USA",2016-01-26 00:00:00+00:00
2975,"Bond St, Hillrise, Cape Town, 7530, South Africa",2016-01-14 00:00:00+00:00
2976,"Brooksville, FL 34601, USA",2016-01-26 00:00:00+00:00
2977,"201 Saline St, Pittsburgh, PA 15207, USA",2016-01-21 00:00:00+00:00
2978,"Alvarado, TX 76009, USA",2016-01-26 00:00:00+00:00
2979,"Waldorf, MD, USA",2016-01-26 00:00:00+00:00
2980,"Phoenix, AZ, USA",2016-01-26 00:00:00+00:00
2981,"Auburn, WA, USA",2016-01-26 00:00:00+00:00
2982,"Salinas, CA, USA",2016-01-26 00:00:00+00:00
2983,"Maryvale, Phoenix, AZ 85031, USA",2016-01-26 00:00:00+00:00
2984,"Crossville, TN, USA",2016-01-26 00:00:00+00:00
2985,"Bensalem Township, PA, USA",2016-01-25 00:00:00+00:00
2986,"Middletown, DE, USA",2015-11-26 00:00:00+00:00
2987,"Valdosta, GA, USA",2016-01-24 00:00:00+00:00
2988,"Tucson Rd, Malvern, AR 72104, USA",2016-01-25 00:00:00+00:00
2989,"Lubbock, TX, USA",2016-01-24 00:00:00+00:00
2990,"312 Masonic St, Dyersburg, TN 38024, USA",2016-01-25 00:00:00+00:00
2991,"Carlsbad, NM 88220, USA",2016-01-25 00:00:00+00:00
2992,"Hueytown, AL, USA",2016-01-25 00:00:00+00:00
2993,"Visalia, CA, USA",2008-11-17 00:00:00+00:00
2994,"Frayser, Memphis, TN 38127, USA",2016-01-25 00:00:00+00:00
2995,"East Boston, Boston, MA, USA",2016-01-19 00:00:00+00:00
2996,"Eureka, CA, USA",2016-01-25 00:00:00+00:00
2997,"Whittier, CA, USA",2016-01-24 00:00:00+00:00
2998,"Waukesha, WI, USA",2016-01-24 00:00:00+00:00
